tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
237561	Candida albicans SC5314	3645872	0	live	CAALFM_C602280WA	CAALFM_C602280WA	hypothetical protein	hypothetical protein		6	NC_032094.1	474133	475320	plus	1		
237561	Candida albicans SC5314	3645869	0	live	CAALFM_C602250WA	CAALFM_C602250WA	hypothetical protein	hypothetical protein		6	NC_032094.1	466317	467456	plus	1		
237561	Candida albicans SC5314	3645864	0	live	CAALFM_C602210WA	CAALFM_C602210WA	hypothetical protein	hypothetical protein		6	NC_032094.1	460066	460428	plus	1		
237561	Candida albicans SC5314	3645863	0	live	CAALFM_C602200CA	CAALFM_C602200CA	hypothetical protein	hypothetical protein		6	NC_032094.1	458121	458522	minus	1		
237561	Candida albicans SC5314	3645861	0	live	CAALFM_C602180WA	CAALFM_C602180WA	hypothetical protein	hypothetical protein		6	NC_032094.1	453038	453583	plus	1		
237561	Candida albicans SC5314	3645799	0	live	CAALFM_C208890WA	CAALFM_C208890WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1809126	1810265	plus	1		
237561	Candida albicans SC5314	3645798	0	live	CAALFM_C208910CA	CAALFM_C208910CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1812881	1814407	minus	1		
237561	Candida albicans SC5314	3645797	0	live	CAALFM_C208920WA	CAALFM_C208920WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1816047	1817795	plus	1		
237561	Candida albicans SC5314	3645793	0	live	CAALFM_C209030WA	CAALFM_C209030WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1847640	1848216	plus	2		
237561	Candida albicans SC5314	3645792	0	live	CAALFM_C209040WA	CAALFM_C209040WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1848596	1849177	plus	1		
237561	Candida albicans SC5314	3645791	0	live	CAALFM_C209050CA	CAALFM_C209050CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1849370	1850905	minus	1		
237561	Candida albicans SC5314	3645788	0	live	CAALFM_C208950WA	CAALFM_C208950WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1820110	1820652	plus	1		
237561	Candida albicans SC5314	3645787	0	live	CAALFM_C208960CA	CAALFM_C208960CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1820603	1821982	minus	1		
237561	Candida albicans SC5314	3645783	0	live	CAALFM_C208990CA	CAALFM_C208990CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1830609	1833755	minus	1		
237561	Candida albicans SC5314	3645782	0	live	CAALFM_C209000CA	CAALFM_C209000CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1839535	1840146	minus	1		
237561	Candida albicans SC5314	3645772	0	live	CAALFM_C400590CA	CAALFM_C400590CA	hypothetical protein	hypothetical protein		4	NC_032092.1	101589	103595	minus	1		
237561	Candida albicans SC5314	3645770	0	live	CAALFM_C400610WA	CAALFM_C400610WA	hypothetical protein	hypothetical protein		4	NC_032092.1	107335	108391	plus	2		
237561	Candida albicans SC5314	3645767	0	live	CAALFM_C400640WA	CAALFM_C400640WA	hypothetical protein	hypothetical protein		4	NC_032092.1	110378	110908	plus	1		
237561	Candida albicans SC5314	3645765	0	live	CAALFM_C400730CA	CAALFM_C400730CA	hypothetical protein	hypothetical protein		4	NC_032092.1	125251	125643	minus	1		
237561	Candida albicans SC5314	3645763	0	live	CAALFM_C400750CA	CAALFM_C400750CA	hypothetical protein	hypothetical protein		4	NC_032092.1	126564	127100	minus	1		
237561	Candida albicans SC5314	3645760	0	live	CAALFM_C400770CA	CAALFM_C400770CA	hypothetical protein	hypothetical protein		4	NC_032092.1	134409	135143	minus	1		
237561	Candida albicans SC5314	3645759	0	live	CAALFM_C400780CA	CAALFM_C400780CA	hypothetical protein	hypothetical protein		4	NC_032092.1	135543	138761	minus	1		
237561	Candida albicans SC5314	3645752	0	live	CAALFM_C400690CA	CAALFM_C400690CA	hypothetical protein	hypothetical protein		4	NC_032092.1	117577	119166	minus	1		
237561	Candida albicans SC5314	3645751	0	live	CAALFM_C400700CA	CAALFM_C400700CA	hypothetical protein	hypothetical protein		4	NC_032092.1	119423	120388	minus	1		
237561	Candida albicans SC5314	3645750	0	live	CAALFM_C400710WA	CAALFM_C400710WA	hypothetical protein	hypothetical protein		4	NC_032092.1	121067	123004	plus	1		
237561	Candida albicans SC5314	3645746	0	live	CAALFM_C400530CA	CAALFM_C400530CA	hypothetical protein	hypothetical protein		4	NC_032092.1	91405	92481	minus	1		
237561	Candida albicans SC5314	3645741	0	live	CAALFM_C400820WA	CAALFM_C400820WA	hypothetical protein	hypothetical protein		4	NC_032092.1	146312	147412	plus	1		
237561	Candida albicans SC5314	3645734	0	live	CAALFM_CR06990WA	CAALFM_CR06990WA	hypothetical protein	hypothetical protein		R	NC_032096.1	1496722	1499319	plus	1		
237561	Candida albicans SC5314	3645654	0	live	CAALFM_C303620CA	CAALFM_C303620CA	hypothetical protein	hypothetical protein		3	NC_032091.1	765496	765804	minus	1		
237561	Candida albicans SC5314	3645649	0	live	CAALFM_C303670WA	CAALFM_C303670WA	hypothetical protein	hypothetical protein		3	NC_032091.1	774527	776536	plus	1		
237561	Candida albicans SC5314	3645647	0	live	CAALFM_C303690WA	CAALFM_C303690WA	hypothetical protein	hypothetical protein		3	NC_032091.1	779861	780721	plus	1		
237561	Candida albicans SC5314	3645640	0	live	CAALFM_C303740WA	CAALFM_C303740WA	hypothetical protein	hypothetical protein		3	NC_032091.1	787084	787413	plus	1		
237561	Candida albicans SC5314	3645637	0	live	CAALFM_C303780WA	CAALFM_C303780WA	hypothetical protein	hypothetical protein		3	NC_032091.1	793920	794360	plus	1		
237561	Candida albicans SC5314	3645636	0	live	CAALFM_C303770CA	CAALFM_C303770CA	hypothetical protein	hypothetical protein		3	NC_032091.1	793475	794341	minus	1		
237561	Candida albicans SC5314	3645631	0	live	CAALFM_C303820CA	CAALFM_C303820CA	hypothetical protein	hypothetical protein		3	NC_032091.1	802124	803323	minus	1		
237561	Candida albicans SC5314	3645584	0	live	CAALFM_C205800CA	CAALFM_C205800CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1185717	1187078	minus	1		
237561	Candida albicans SC5314	3645579	0	live	CAALFM_C205770WA	CAALFM_C205770WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1178196	1179634	plus	2		
237561	Candida albicans SC5314	3645578	0	live	CAALFM_C205760CA	CAALFM_C205760CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1175951	1176283	minus	1		
237561	Candida albicans SC5314	3645566	0	live	CAALFM_C205640WA	CAALFM_C205640WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1149967	1151790	plus	1		
237561	Candida albicans SC5314	3645563	0	live	CAALFM_C205580WA	CAALFM_C205580WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1134957	1139015	plus	1		
237561	Candida albicans SC5314	3645562	0	live	CAALFM_C205570CA	CAALFM_C205570CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1130820	1131869	minus	1		
237561	Candida albicans SC5314	3645560	0	live	CAALFM_C205550WA	CAALFM_C205550WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1128947	1129336	plus	1		
237561	Candida albicans SC5314	3645469	0	live	CAALFM_C204430WA	CAALFM_C204430WA	hypothetical protein	hypothetical protein		2	NC_032090.1	928590	928910	plus	1		
237561	Candida albicans SC5314	3645468	0	live	CAALFM_C204440WA	CAALFM_C204440WA	hypothetical protein	hypothetical protein		2	NC_032090.1	928957	929604	plus	1		
237561	Candida albicans SC5314	3645467	0	live	CAALFM_C204450WA	CAALFM_C204450WA	hypothetical protein	hypothetical protein		2	NC_032090.1	929893	930708	plus	1		
237561	Candida albicans SC5314	3645464	0	live	CAALFM_C204480WA	CAALFM_C204480WA	hypothetical protein	hypothetical protein		2	NC_032090.1	937444	938493	plus	1		
237561	Candida albicans SC5314	3645463	0	live	CAALFM_C204490WA	CAALFM_C204490WA	hypothetical protein	hypothetical protein		2	NC_032090.1	938705	939382	plus	1		
237561	Candida albicans SC5314	3645460	0	live	CAALFM_C204370WA	CAALFM_C204370WA	hypothetical protein	hypothetical protein		2	NC_032090.1	914705	915937	plus	1		
237561	Candida albicans SC5314	3645458	0	live	CAALFM_C204390WA	CAALFM_C204390WA	hypothetical protein	hypothetical protein		2	NC_032090.1	918662	919405	plus	1		
237561	Candida albicans SC5314	3645457	0	live	CAALFM_C204400WA	CAALFM_C204400WA	hypothetical protein	hypothetical protein		2	NC_032090.1	920773	921963	plus	1		
237561	Candida albicans SC5314	3645455	0	live	CAALFM_C204410WA	CAALFM_C204410WA	hypothetical protein	hypothetical protein		2	NC_032090.1	922531	924594	plus	1		
237561	Candida albicans SC5314	3645453	0	live	CAALFM_C204330CA	CAALFM_C204330CA	hypothetical protein	hypothetical protein		2	NC_032090.1	905838	906848	minus	1		
237561	Candida albicans SC5314	3645447	0	live	CAALFM_C204520CA	CAALFM_C204520CA	hypothetical protein	hypothetical protein		2	NC_032090.1	948352	949059	minus	1		
237561	Candida albicans SC5314	3645441	0	live	CAALFM_C204570WA	CAALFM_C204570WA	hypothetical protein	hypothetical protein		2	NC_032090.1	956813	958096	plus	1		
237561	Candida albicans SC5314	3645432	0	live	CAALFM_C101840CA	CAALFM_C101840CA	hypothetical protein	hypothetical protein		1	NC_032089.1	381538	382092	minus	1		
237561	Candida albicans SC5314	3645431	0	live	CAALFM_C101850CA	CAALFM_C101850CA	hypothetical protein	hypothetical protein		1	NC_032089.1	382760	383590	minus	1		
237561	Candida albicans SC5314	3645430	0	live	CAALFM_C101860WA	CAALFM_C101860WA	hypothetical protein	hypothetical protein		1	NC_032089.1	383753	384670	plus	1		
237561	Candida albicans SC5314	3645427	0	live	CAALFM_C101890CA	CAALFM_C101890CA	hypothetical protein	hypothetical protein		1	NC_032089.1	389271	390800	minus	1		
237561	Candida albicans SC5314	3645426	0	live	CAALFM_C101900CA	CAALFM_C101900CA	hypothetical protein	hypothetical protein		1	NC_032089.1	391247	392764	minus	1		
237561	Candida albicans SC5314	3645425	0	live	CAALFM_C101910WA	CAALFM_C101910WA	hypothetical protein	hypothetical protein		1	NC_032089.1	393296	394360	plus	1		
237561	Candida albicans SC5314	3645421	0	live	CAALFM_C101950CA	CAALFM_C101950CA	hypothetical protein	hypothetical protein		1	NC_032089.1	403144	403689	minus	1		
237561	Candida albicans SC5314	3645418	0	live	CAALFM_C102000WA	CAALFM_C102000WA	hypothetical protein	hypothetical protein		1	NC_032089.1	412817	413818	plus	1		
237561	Candida albicans SC5314	3645415	0	live	CAALFM_C102030CA	CAALFM_C102030CA	hypothetical protein	hypothetical protein		1	NC_032089.1	417078	417521	minus	1		
237561	Candida albicans SC5314	3645413	0	live	CAALFM_C101750WA	CAALFM_C101750WA	hypothetical protein	hypothetical protein		1	NC_032089.1	361029	362930	plus	1		
237561	Candida albicans SC5314	3645407	0	live	CAALFM_C101800WA	CAALFM_C101800WA	hypothetical protein	hypothetical protein		1	NC_032089.1	375835	376554	plus	1		
237561	Candida albicans SC5314	3645376	0	live	CAALFM_C403530WA	CAALFM_C403530WA	hypothetical protein	hypothetical protein		4	NC_032092.1	750746	752716	plus	1		
237561	Candida albicans SC5314	3645373	0	live	CAALFM_C403560WA	CAALFM_C403560WA	hypothetical protein	hypothetical protein		4	NC_032092.1	758441	760756	plus	1		
237561	Candida albicans SC5314	3645369	0	live	CAALFM_C403580WA	CAALFM_C403580WA	hypothetical protein	hypothetical protein		4	NC_032092.1	765642	766715	plus	1		
237561	Candida albicans SC5314	3645366	0	live	CAALFM_C403600CA	CAALFM_C403600CA	hypothetical protein	hypothetical protein		4	NC_032092.1	770572	771981	minus	1		
237561	Candida albicans SC5314	3645363	0	live	CAALFM_C403680CA	CAALFM_C403680CA	hypothetical protein	hypothetical protein		4	NC_032092.1	785391	787022	minus	1		
237561	Candida albicans SC5314	3645362	0	live	CAALFM_C403690CA	CAALFM_C403690CA	hypothetical protein	hypothetical protein		4	NC_032092.1	787445	787858	minus	1		
237561	Candida albicans SC5314	3645361	0	live	CAALFM_C403700WA	CAALFM_C403700WA	hypothetical protein	hypothetical protein		4	NC_032092.1	788604	790349	plus	1		
237561	Candida albicans SC5314	3645360	0	live	CAALFM_C403710CA	CAALFM_C403710CA	hypothetical protein	hypothetical protein		4	NC_032092.1	790413	791915	minus	1		
237561	Candida albicans SC5314	3645359	0	live	CAALFM_C403720CA	CAALFM_C403720CA	hypothetical protein	hypothetical protein		4	NC_032092.1	792424	793434	minus	1		
237561	Candida albicans SC5314	3645356	0	live	CAALFM_C403750CA	CAALFM_C403750CA	hypothetical protein	hypothetical protein		4	NC_032092.1	796578	797762	minus	1		
237561	Candida albicans SC5314	3645355	0	live	CAALFM_C403760WA	CAALFM_C403760WA	hypothetical protein	hypothetical protein		4	NC_032092.1	798718	799368	plus	1		
237561	Candida albicans SC5314	3645354	0	live	CAALFM_C403770WA	CAALFM_C403770WA	hypothetical protein	hypothetical protein		4	NC_032092.1	800107	800601	plus	1		
237561	Candida albicans SC5314	3645350	0	live	CAALFM_C403810WA	CAALFM_C403810WA	hypothetical protein	hypothetical protein		4	NC_032092.1	807342	809537	plus	1		
237561	Candida albicans SC5314	3645346	0	live	CAALFM_C111600WA	CAALFM_C111600WA	hypothetical protein	hypothetical protein		1	NC_032089.1	2547617	2548264	plus	1		
237561	Candida albicans SC5314	3645345	0	live	CAALFM_C111610CA	CAALFM_C111610CA	hypothetical protein	hypothetical protein		1	NC_032089.1	2548322	2549842	minus	1		
237561	Candida albicans SC5314	3645344	0	live	CAALFM_C111620WA	CAALFM_C111620WA	hypothetical protein	hypothetical protein		1	NC_032089.1	2550020	2550913	plus	1		
237561	Candida albicans SC5314	3645338	0	live	CAALFM_C111670WA	CAALFM_C111670WA	hypothetical protein	hypothetical protein		1	NC_032089.1	2558239	2559036	plus	1		
237561	Candida albicans SC5314	3645336	0	live	CAALFM_C111510CA	CAALFM_C111510CA	hypothetical protein	hypothetical protein		1	NC_032089.1	2529466	2530416	minus	1		
237561	Candida albicans SC5314	3645331	0	live	CAALFM_C111560CA	CAALFM_C111560CA	hypothetical protein	hypothetical protein		1	NC_032089.1	2539189	2540280	minus	1		
237561	Candida albicans SC5314	3645330	0	live	CAALFM_C111580WA	CAALFM_C111580WA	hypothetical protein	hypothetical protein		1	NC_032089.1	2541281	2541658	plus	1		
237561	Candida albicans SC5314	3645328	0	live	CAALFM_C111760CA	CAALFM_C111760CA	hypothetical protein	hypothetical protein		1	NC_032089.1	2576806	2577432	minus	1		
237561	Candida albicans SC5314	3645325	0	live	CAALFM_C111800CA	CAALFM_C111800CA	hypothetical protein	hypothetical protein		1	NC_032089.1	2584789	2585226	minus	1		
237561	Candida albicans SC5314	3645322	0	live	CAALFM_C111690WA	CAALFM_C111690WA	hypothetical protein	hypothetical protein		1	NC_032089.1	2560903	2562321	plus	1		
237561	Candida albicans SC5314	3645320	0	live	CAALFM_C111710CA	CAALFM_C111710CA	hypothetical protein	hypothetical protein		1	NC_032089.1	2564631	2565422	minus	1		
237561	Candida albicans SC5314	3645319	0	live	CAALFM_C111720WA	CAALFM_C111720WA	hypothetical protein	hypothetical protein		1	NC_032089.1	2568085	2568453	plus	1		
237561	Candida albicans SC5314	3645318	0	live	CAALFM_C111730WA	CAALFM_C111730WA	hypothetical protein	hypothetical protein		1	NC_032089.1	2568686	2572051	plus	1		
237561	Candida albicans SC5314	3645317	0	live	CAALFM_C111740WA	CAALFM_C111740WA	hypothetical protein	hypothetical protein		1	NC_032089.1	2572482	2573666	plus	1		
237561	Candida albicans SC5314	3645282	0	live	CAALFM_CR06430WA	CAALFM_CR06430WA	hypothetical protein	hypothetical protein		R	NC_032096.1	1366337	1367128	plus	1		
237561	Candida albicans SC5314	3645274	0	live	CAALFM_CR06500CA	CAALFM_CR06500CA	hypothetical protein	hypothetical protein		R	NC_032096.1	1389144	1389644	minus	1		
237561	Candida albicans SC5314	3645271	0	live	CAALFM_CR07170WA	CAALFM_CR07170WA	hypothetical protein	hypothetical protein		R	NC_032096.1	1563256	1564104	plus	1		
237561	Candida albicans SC5314	3645269	0	live	CAALFM_CR07190WA	CAALFM_CR07190WA	hypothetical protein	hypothetical protein		R	NC_032096.1	1566214	1568853	plus	1		
237561	Candida albicans SC5314	3645264	0	live	CAALFM_CR06510WA	CAALFM_CR06510WA	hypothetical protein	hypothetical protein		R	NC_032096.1	1390614	1391096	plus	1		
237561	Candida albicans SC5314	3645262	0	live	CAALFM_CR06530WA	CAALFM_CR06530WA	hypothetical protein	hypothetical protein		R	NC_032096.1	1392635	1393051	plus	1		
237561	Candida albicans SC5314	3645260	0	live	CAALFM_CR06550CA	CAALFM_CR06550CA	hypothetical protein	hypothetical protein		R	NC_032096.1	1396675	1397004	minus	1		
237561	Candida albicans SC5314	3645233	0	live	CAALFM_C207370WA	CAALFM_C207370WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1505218	1506252	plus	1		
237561	Candida albicans SC5314	3645229	0	live	CAALFM_C207390CA	CAALFM_C207390CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1509083	1511452	minus	1		
237561	Candida albicans SC5314	3645222	0	live	CAALFM_C207540WA	CAALFM_C207540WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1537720	1538052	plus	1		
237561	Candida albicans SC5314	3645221	0	live	CAALFM_C207550WA	CAALFM_C207550WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1538564	1539199	plus	1		
237561	Candida albicans SC5314	3645216	0	live	CAALFM_C207580WA	CAALFM_C207580WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1547643	1548842	plus	1		
237561	Candida albicans SC5314	3645208	0	live	CAALFM_C207510WA	CAALFM_C207510WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1533370	1534185	plus	1		
237561	Candida albicans SC5314	3645207	0	live	CAALFM_C207520CA	CAALFM_C207520CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1534182	1535540	minus	1		
237561	Candida albicans SC5314	3645195	0	live	CAALFM_C207610CA	CAALFM_C207610CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1552100	1554259	minus	1		
237561	Candida albicans SC5314	3645194	0	live	CAALFM_C207620WA	CAALFM_C207620WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1554569	1556356	plus	1		
237561	Candida albicans SC5314	3645193	0	live	CAALFM_C207630CA	CAALFM_C207630CA	hypothetical protein	hypothetical protein		2	NC_032090.1	1556455	1556820	minus	1		
237561	Candida albicans SC5314	3645192	0	live	CAALFM_C207640WA	CAALFM_C207640WA	hypothetical protein	hypothetical protein		2	NC_032090.1	1558200	1560074	plus	1		
237561	Candida albicans SC5314	3645142	0	live	CAALFM_CR03350CA	CAALFM_CR03350CA	hypothetical protein	hypothetical protein		R	NC_032096.1	746467	748209	minus	1		
237561	Candida albicans SC5314	3645133	0	live	CAALFM_CR03180WA	CAALFM_CR03180WA	hypothetical protein	hypothetical protein		R	NC_032096.1	717480	718601	plus	1		
237561	Candida albicans SC5314	3645126	0	live	CAALFM_CR03240CA	CAALFM_CR03240CA	hypothetical protein	hypothetical protein		R	NC_032096.1	726435	728183	minus	1		
237561	Candida albicans SC5314	3645121	0	live	CAALFM_CR03130WA	CAALFM_CR03130WA	hypothetical protein	hypothetical protein		R	NC_032096.1	709559	709993	plus	1		
237561	Candida albicans SC5314	3645114	0	live	CAALFM_CR03430WA	CAALFM_CR03430WA	hypothetical protein	hypothetical protein		R	NC_032096.1	759808	760161	plus	1		
237561	Candida albicans SC5314	3645112	0	live	CAALFM_CR03440WA	CAALFM_CR03440WA	hypothetical protein	hypothetical protein		R	NC_032096.1	760304	761083	plus	1		
237561	Candida albicans SC5314	3645104	0	live	CAALFM_CR03080CA	CAALFM_CR03080CA	hypothetical protein	hypothetical protein		R	NC_032096.1	700998	701573	minus	1		
